timestamp,mouseXdelta,mouseYdelta
453.533333,-10.210110,0.955232
453.550000,-3.481564,-3.038160
453.566667,-4.462132,0.681276
453.583333,-8.478421,3.353288
453.600000,-6.459445,5.370265
453.616667,1.376116,6.655381
453.633333,1.742666,0.000422
453.650000,2.409540,-1.919401
453.666667,1.676074,-3.621192
453.683333,3.474517,-7.221545
453.700000,3.975269,-10.665685
453.716667,-3.617204,-10.966054
453.733333,-1.399913,-12.977429
453.750000,-0.713559,-13.131607
453.766667,-4.783890,-9.589261
453.783333,-6.910804,-7.131846
453.800000,-12.060470,-5.871420
453.816667,-8.358984,-3.877188
453.833333,-3.952922,-0.907493
453.850000,-2.360764,2.567301
453.866667,-3.619718,4.395685
453.883333,-3.170625,11.358575
453.900000,-1.759582,5.080877
453.916667,-0.571490,0.767918
453.933333,2.399616,3.677110
453.950000,-0.276628,-0.841933
453.966667,0.282096,-4.373590
453.983333,-3.099922,-5.960483
454.000000,-0.292686,-11.300182
454.016667,-3.281353,-0.575214
454.033333,4.861998,4.321502
454.050000,4.550960,6.897329
454.066667,2.557005,-4.611423
454.083333,0.020453,-6.046201
454.100000,0.131321,-3.509689
454.116667,6.721897,-3.031600
454.133333,2.035623,-3.512151
454.150000,4.408483,-3.609804
454.166667,0.753557,-1.150529
454.183333,-3.892990,-4.549766
454.200000,-1.839321,-7.235636
454.216667,-3.065590,-6.448449
454.233333,-2.926708,-9.674320
454.250000,-1.318513,-12.377109
454.266667,5.415923,-12.744982
454.283333,7.305908,-8.537904
454.300000,5.155824,-11.552444
454.316667,7.558884,-16.087589
454.333333,1.723849,-12.050901
454.350000,0.748336,-13.673378
454.366667,-1.321179,-15.488020
454.383333,7.535516,-9.865654
454.400000,3.484706,-10.129683
454.416667,5.523499,-13.019936
454.433333,2.736252,-12.910414
454.450000,-1.062903,-7.233754
454.466667,-3.814052,-6.976122
454.483333,-2.965928,0.066070
454.500000,-3.014529,8.607282
454.516667,-4.163850,6.863407
454.533333,0.000404,13.857375
454.550000,-1.057643,17.416269
454.566667,2.437796,12.631532
454.583333,2.121626,11.205663
454.600000,-2.216617,10.741819
454.616667,-1.674907,11.166563
454.633333,-1.228065,7.380839
454.650000,8.679389,7.510588
454.666667,13.011052,8.511806
454.683333,17.737882,4.556523
454.700000,15.608444,2.308593
454.716667,11.759739,3.147790
454.733333,9.598903,-2.875610
454.750000,7.428109,-4.132045
454.766667,10.208248,-9.506541
454.783333,7.135832,-11.557455
454.800000,9.402082,-12.583529
454.816667,12.646118,-11.513503
454.833333,13.340602,-5.939343
454.850000,7.197990,-6.334117
454.866667,8.162586,-4.909176
454.883333,2.158343,-1.632199
454.900000,2.133401,-0.956069
454.916667,1.034645,-13.587628
454.933333,3.113012,-9.876772
454.950000,1.115966,-14.827178
454.966667,-1.137287,-9.364482
454.983333,-2.654945,-8.337953
455.000000,-3.723714,-6.242625
455.016667,-8.618728,-6.427367
455.033333,-3.371743,-9.452913
455.050000,-4.133797,-4.295910
455.066667,-0.733611,-2.056768
455.083333,0.895158,-0.359012
455.100000,-0.116225,4.085385
455.116667,-1.978715,-0.300309
455.133333,-7.316490,-2.736821
455.150000,-9.102345,-5.308695
455.166667,-12.894550,-3.281720
455.183333,-15.391025,-0.759727
455.200000,-10.967903,9.608250
455.216667,-11.689515,8.008719
455.233333,-13.505887,2.521626
455.250000,-13.836292,-0.834553
455.266667,-17.188791,0.195584
455.283333,-19.757997,2.439561
455.300000,-14.358872,-1.263285
455.316667,-7.328930,0.467798
455.333333,-6.887572,-6.693531
455.350000,-13.051573,0.266481
455.366667,-6.467860,6.638339
455.383333,1.608061,11.473346
455.400000,2.400777,12.565241
455.416667,-0.576610,12.263112
455.433333,2.463483,14.096114
455.450000,1.715331,4.568029
455.466667,-4.509185,6.015236
455.483333,-6.079714,8.074588
455.500000,-10.340663,12.713473
455.516667,-13.057080,17.348205
455.533333,-17.957384,18.026760
455.550000,-19.887530,16.188619
455.566667,-13.593415,18.176834
455.583333,-15.526473,13.908880
455.600000,-20.000000,5.350053
455.616667,-20.000000,1.396139
455.633333,-20.000000,0.435330
455.650000,-20.000000,0.338664
455.666667,-20.000000,-2.011474
455.683333,-20.000000,1.457868
455.700000,-20.000000,-5.402729
455.716667,-20.000000,-6.607240
455.733333,-20.000000,-7.543664
455.750000,-20.000000,-7.100896
455.766667,-20.000000,-8.537074
455.783333,-18.576969,-8.907773
455.800000,-17.777359,-9.253565
455.816667,-16.775340,-13.834214
455.833333,-20.000000,-7.979009
455.850000,-19.326381,-9.351618
455.866667,-13.140707,3.041155
455.883333,-17.826864,2.581232
455.900000,-13.375623,-4.197566
455.916667,-18.144457,0.033360
455.933333,-16.546868,-2.744715
455.950000,-20.000000,-1.165079
455.966667,-20.000000,-5.124358
455.983333,-20.000000,-5.967377
456.000000,-20.000000,-9.170211
456.016667,-20.000000,-7.581652
456.033333,-19.238087,-5.078694
456.050000,-20.000000,-3.116942
456.066667,-17.688019,-6.899938
456.083333,-13.532432,-5.267197
456.100000,-11.129891,1.924470
456.116667,-9.527467,-1.961625
456.133333,-8.053505,-1.712373
456.150000,-11.683097,-9.637029
456.166667,-10.775387,-4.900869
456.183333,-5.887718,-3.280717
456.200000,0.981234,-2.254627
456.216667,0.094311,-1.212866
456.233333,-2.847239,-6.160698
456.250000,-6.477392,-7.462094
456.266667,-2.364975,-12.504127
456.283333,-6.024771,-8.032541
456.300000,-6.849643,-8.026611
456.316667,-7.663810,0.506482
456.333333,-4.656246,1.463652
456.350000,-3.400819,2.955193
456.366667,4.332104,1.163951
456.383333,4.573745,1.164080
456.400000,7.730035,7.867168
456.416667,4.604015,8.892930
456.433333,4.848477,2.432727
456.450000,8.244261,8.443081
456.466667,10.698662,5.070387
456.483333,4.201829,7.127731
456.500000,-0.536080,2.495751
456.516667,0.354857,5.189529
456.533333,-1.025213,3.843952
456.550000,-1.370311,-0.204682
456.566667,-2.753756,-6.654132
456.583333,0.463413,5.164289
456.600000,0.657401,9.412097
456.616667,-0.454915,3.085102
456.633333,8.595340,-0.606029
456.650000,11.524107,0.318808
456.666667,15.120399,0.018605
456.683333,8.952985,-2.642051
456.700000,17.466609,-1.099132
456.716667,20.000000,-2.459476
456.733333,20.000000,-7.349176
456.750000,20.000000,2.278139
456.766667,17.093882,-0.711181
456.783333,18.694867,-0.181612
456.800000,20.000000,-1.127204
456.816667,20.000000,0.252926
456.833333,15.716605,-4.966827
456.850000,8.585882,-17.701548
456.866667,7.387168,-20.000000
456.883333,4.492409,-14.940471
456.900000,0.259601,-10.687174
456.916667,-6.087157,-12.358471
456.933333,1.485815,-12.833925
456.950000,6.488477,-2.128894
456.966667,4.164218,-4.578926
456.983333,-4.893225,-2.953821
457.000000,-2.886856,0.424495
457.016667,2.967231,-3.721611
457.033333,10.154926,-4.476557
457.050000,10.594109,-4.298511
457.066667,6.449275,-8.663978
457.083333,6.645565,-11.654257
457.100000,5.099351,-12.137428
457.116667,3.140390,-18.120957
457.133333,-9.842083,-12.952677
457.150000,-4.355896,-20.000000
457.166667,-2.247558,-18.844791
457.183333,-7.319052,-13.368877
457.200000,-2.034371,-7.794502
457.216667,5.148414,-3.014679
457.233333,1.307731,-2.643723
457.250000,2.718711,3.696492
457.266667,1.442431,0.797561
457.283333,-5.317589,4.210192
457.300000,-3.949164,0.323053
457.316667,-0.472102,-1.069904
457.333333,-5.723851,4.360326
457.350000,-13.403851,4.499482
457.366667,-12.506746,-2.505491
457.383333,-9.954408,-5.028798
457.400000,-2.224635,-0.509812
457.416667,-1.117550,-10.425622
457.433333,-3.228514,-11.914089
457.450000,1.935790,-10.010792
457.466667,3.009800,-4.940236
457.483333,9.231521,1.389076
457.500000,10.493159,0.162844
457.516667,11.183595,0.014594
457.533333,13.209242,-2.257979
457.550000,15.502165,-1.846125
457.566667,15.496136,-6.446595
457.583333,12.852051,-4.015829
457.600000,10.837672,-13.001429
457.616667,4.817747,-10.334025
457.633333,10.353096,-10.230977
457.650000,7.362059,-4.998852
457.666667,6.669436,-1.526619
457.683333,4.819620,-2.998740
457.700000,7.625491,-0.008890
457.716667,5.579657,-4.504870
457.733333,-1.655036,-10.204218
457.750000,-4.022476,-7.917422
457.766667,-10.282779,-13.527188
457.783333,-7.744257,-5.899555
457.800000,-2.614696,-12.676141
457.816667,-0.786293,-7.585334
457.833333,-2.688701,-7.774295
457.850000,-1.085804,-5.045640
457.866667,0.531270,-1.643953
457.883333,1.340759,-3.982825
457.900000,-0.578363,-6.701228
457.916667,-2.364765,-3.784207
457.933333,-5.219345,0.874042
457.950000,-8.650688,1.599601
457.966667,-4.442327,3.234842
457.983333,-11.388010,3.444387
458.000000,-13.200391,-2.188962
458.016667,-10.988830,-6.965775
458.033333,-8.910708,-0.445296
458.050000,-6.810681,-1.332009
458.066667,-6.772429,2.457136
458.083333,-7.317569,0.349980
458.100000,-10.311073,-3.261303
458.116667,-5.706992,-4.879067
458.133333,-2.915390,-1.847152
458.150000,-6.447929,-4.842761
458.166667,-3.494079,-3.796648
458.183333,-3.860033,-1.570105
458.200000,0.575758,-1.568825
458.216667,-1.757329,-0.942982
458.233333,-4.800447,-0.277769
458.250000,-4.312744,-3.513424
458.266667,-5.500536,-4.458990
458.283333,-2.017747,-7.513571
458.300000,-5.053731,-8.256634
458.316667,-2.292534,-4.521702
458.333333,-1.015772,-1.210181
458.350000,3.734753,-0.459132
458.366667,0.154744,-0.722880
458.383333,-5.307519,0.928295
458.400000,-6.743424,1.283758
458.416667,-6.408805,-0.376659
458.433333,-4.866361,-0.838249
458.450000,-6.901651,-5.146090
458.466667,-4.787653,-9.456992
458.483333,2.870364,-3.362681
458.500000,-3.776010,-0.516382
458.516667,1.154860,-2.809154
458.533333,2.443812,-3.028953
458.550000,4.926822,-4.511525
458.566667,8.489986,-4.633978
458.583333,6.372671,-1.576692
458.600000,9.338261,-10.764294
458.616667,-3.211806,-8.321173
458.633333,-5.538641,-12.773127
458.650000,-6.480633,0.148661
458.666667,-11.152868,3.676406
458.683333,-13.083233,-2.499981
458.700000,-14.222717,-7.935517
458.716667,-19.072684,-10.041601
458.733333,-20.000000,-9.621601
458.750000,-18.699369,-11.815647
458.766667,-14.311171,-13.290695
458.783333,-13.494281,-20.000000
458.800000,-11.816391,-9.566513
458.816667,-7.454827,-9.300097
458.833333,-11.341656,-1.841695
458.850000,-10.851474,-4.351319
458.866667,-12.359870,4.375767
458.883333,-11.596556,5.740472
458.900000,-11.249360,4.905551
458.916667,-11.824043,10.104290
458.933333,-10.465423,3.462530
458.950000,-7.842398,2.657248
458.966667,-5.533655,1.065159
458.983333,-7.144532,4.535234
459.000000,1.006474,-3.353842
459.016667,1.233984,-5.179066
459.033333,-2.536939,-13.287241
459.050000,-0.840090,-13.892334
459.066667,-2.928102,-7.692291
459.083333,-4.392933,-8.850350
459.100000,-9.297559,-11.596815
459.116667,-2.502129,-7.990792
459.133333,2.898538,-10.554036
459.150000,4.053393,-5.307348
459.166667,5.965318,1.544687
459.183333,6.976843,1.382885
459.200000,-3.138413,2.911803
459.216667,-0.434014,7.210827
459.233333,-3.568886,6.355430
459.250000,-9.572017,-0.732902
459.266667,-6.562955,4.406518
459.283333,-0.700242,5.719732
459.300000,7.553645,3.577734
459.316667,10.391264,-2.051485
459.333333,-3.221790,-3.771787
459.350000,-3.382175,-2.456374
459.366667,-3.788602,-0.765250
459.383333,3.551479,2.262775
459.400000,0.133810,-8.013785
459.416667,-4.180802,-1.840383
459.433333,-5.777057,1.058274
459.450000,-2.638155,0.729735
459.466667,-2.721520,-2.000476
459.483333,6.459462,-5.624316
459.500000,10.297317,-1.738752
459.516667,11.728106,-2.044385
459.533333,4.636152,-6.432163
459.550000,1.073441,-4.309923
459.566667,4.528583,-2.622908
459.583333,5.114562,1.809169
459.600000,-3.756706,-7.199445
459.616667,-9.571860,-2.777337
459.633333,-16.652063,-2.539000
459.650000,-18.628403,-1.664348
459.666667,-17.332209,-0.496604
459.683333,-17.195647,2.382594
459.700000,-9.622153,7.203251
459.716667,-10.109545,3.022728
459.733333,-8.316155,10.622035
459.750000,-7.697275,12.914797
459.766667,-3.792418,14.711477
459.783333,1.678215,7.973076
459.800000,-2.342519,7.365985
459.816667,2.813176,11.541642
459.833333,2.347805,14.380167
459.850000,0.426703,9.636475
459.866667,-4.931964,8.123818
459.883333,-5.825170,11.325083
459.900000,-2.991433,10.409497
459.916667,-2.459180,7.691927
459.933333,-9.329856,2.193108
459.950000,-5.250146,1.419924
459.966667,-9.972586,6.746202
459.983333,-2.182618,10.889629
460.000000,-0.268399,10.945471
460.016667,-0.339909,10.504677
460.033333,2.208931,12.283928
460.050000,3.804511,-2.052411
460.066667,8.028805,-1.049193
460.083333,1.796102,-0.152141
460.100000,2.826479,-6.420174
460.116667,-0.026457,-10.201711
460.133333,-3.917871,-6.900054
460.150000,-6.014834,-5.836932
460.166667,-2.462876,-6.988805
460.183333,0.893532,-0.869399
460.200000,4.189068,1.617143
460.216667,7.188012,3.035232
460.233333,9.864616,-1.963272
460.250000,8.580154,-0.198396
460.266667,7.422347,9.830990
460.283333,5.914410,1.717830
460.300000,5.543426,4.859286
460.316667,1.497621,4.226566
460.333333,1.055037,3.565532
460.350000,-1.443427,7.596737
460.366667,7.370614,3.479009
460.383333,1.405826,1.381071
460.400000,6.893323,0.210899
460.416667,7.668971,-3.459480
460.433333,14.037306,-4.295102
460.450000,13.631210,-7.049447
460.466667,8.699362,-6.358991
460.483333,8.245716,-2.271985
460.500000,0.670211,-5.848619
460.516667,-2.145759,-4.783344
460.533333,-6.449372,-4.686738
460.550000,-8.379220,-4.760303
460.566667,-10.639952,-8.330553
460.583333,-8.435655,-3.045572
460.600000,-4.338379,1.709771
460.616667,1.015588,0.896539
460.633333,8.397694,3.831378
460.650000,3.758458,0.773574
460.666667,3.986185,4.218355
460.683333,2.672153,-0.087800
460.700000,5.566866,-4.546544
460.716667,6.225722,-3.919296
460.733333,0.233336,3.581814
460.750000,0.276922,-1.520253
460.766667,0.443427,-8.288712
460.783333,1.843446,-4.015469
460.800000,12.466638,-3.222488
460.816667,8.584271,-2.073402
460.833333,13.487240,0.137562
460.850000,15.469233,3.164028
460.866667,15.947635,-2.759741
460.883333,8.527645,-8.801017
460.900000,2.884916,-12.250376
460.916667,10.035321,-13.852755
460.933333,9.431230,-13.443050
460.950000,9.262117,-11.818490
460.966667,3.312009,-8.245672
460.983333,0.261501,-10.274595
461.000000,-0.990517,-6.011273
461.016667,-3.389705,-5.043021
461.033333,-1.439346,-3.511398
461.050000,-0.487112,-8.774551
461.066667,0.069076,-11.555975
461.083333,-6.977728,-12.250978
461.100000,-8.355344,0.814895
461.116667,-3.615010,3.870613
461.133333,-4.884425,2.742497
461.150000,5.890290,-0.075472
461.166667,6.320958,7.297292
461.183333,2.794101,7.166724
461.200000,2.442102,2.894920
461.216667,5.297702,-1.855852
461.233333,7.871381,0.047926
461.250000,10.676002,-0.733678
461.266667,11.166213,3.444411
461.283333,4.413974,-1.733848
461.300000,6.299592,1.731473
461.316667,6.211652,5.238149
461.333333,4.141680,9.782894
461.350000,3.437026,5.689670
461.366667,8.792801,8.428176
461.383333,6.112351,5.864267
461.400000,7.904624,1.275644
461.416667,8.396277,0.473183
461.433333,8.415694,-7.659411
461.450000,3.946022,-5.878791
461.466667,7.761884,-5.815524
461.483333,9.875917,-11.160244
461.500000,7.093947,-8.924796
461.516667,6.135090,-4.981846
461.533333,4.494095,-5.472143
461.550000,6.659197,-7.074498
461.566667,2.362633,-4.507637
461.583333,-1.728450,1.617287
461.600000,-8.923969,0.262550
461.616667,-1.525064,8.139649
461.633333,-1.737547,11.741576
461.650000,1.536671,8.601260
461.666667,3.251831,4.294789
461.683333,-3.321437,5.882377
461.700000,-0.736695,0.552244
461.716667,-1.233960,-4.247429
461.733333,-2.955832,-5.568570
461.750000,0.303196,-7.012075
461.766667,-4.774288,0.552045
461.783333,-2.317228,4.080947
461.800000,0.347260,7.437042
461.816667,2.058721,8.553846
461.833333,2.362143,5.942049
461.850000,5.672613,4.289431
461.866667,5.576292,5.340812
461.883333,6.836843,0.749351
461.900000,6.957949,-3.408768
461.916667,6.976503,0.051227
461.933333,13.478303,2.356870
461.950000,15.586298,-2.229833
461.966667,16.180358,-6.468599
461.983333,19.372099,-10.086647
462.000000,13.526340,-6.059051
462.016667,18.892790,-1.221743
462.033333,15.587590,-5.056965
462.050000,12.317459,-4.048382
462.066667,10.776125,-7.759036
462.083333,14.843172,-1.751434
462.100000,20.000000,-8.218205
462.116667,15.574276,-6.392994
462.133333,14.036194,-7.551923
462.150000,9.207801,-10.787630
462.166667,16.391629,-15.416824
462.183333,8.522425,-18.627900
462.200000,8.439011,-17.857246
462.216667,9.249626,-18.898225
462.233333,8.676966,-16.669356
462.250000,14.108384,-7.886391
462.266667,12.093764,-3.678014
462.283333,11.533860,-0.227185
462.300000,11.919909,2.739240
462.316667,14.140206,4.163620
462.333333,13.273298,7.918539
462.350000,11.407378,4.822295
462.366667,4.049840,6.041267
462.383333,6.414065,-1.458495
462.400000,3.317549,1.691386
462.416667,2.411092,1.743245
462.433333,5.820553,1.136416
462.450000,6.775706,-3.300869
462.466667,7.504330,-8.326144
462.483333,1.566871,-9.507261
462.500000,3.605499,-8.346613
462.516667,0.087880,-4.002019
462.533333,1.354094,0.578404
462.550000,-2.344276,6.257715
462.566667,4.217833,9.278465
462.583333,5.747531,10.336361
462.600000,6.495443,3.810088
462.616667,3.451272,3.012945
462.633333,-1.015382,8.451115
462.650000,1.087564,14.735396
462.666667,4.139369,7.675007
462.683333,8.953336,5.104892
462.700000,13.516133,10.626748
462.716667,17.571283,13.857659
462.733333,17.547695,12.430600
462.750000,20.000000,12.277064
462.766667,19.458869,12.817014
462.783333,20.000000,15.983357
462.800000,15.553080,18.706252
462.816667,16.755123,15.453750
462.833333,11.781867,19.628723
462.850000,16.719023,20.000000
462.866667,9.815438,20.000000
462.883333,9.061733,20.000000
462.900000,11.385911,20.000000
462.916667,10.895289,20.000000
462.933333,12.796496,20.000000
462.950000,17.342939,20.000000
462.966667,12.551831,20.000000
462.983333,7.333655,20.000000
463.000000,4.722013,20.000000
463.016667,7.209974,20.000000
463.033333,10.117183,16.792000
463.050000,3.312985,12.409211
463.066667,6.453287,18.651146
463.083333,11.850400,16.117871
463.100000,14.642807,9.096668
463.116667,19.516065,10.440633
463.133333,20.000000,1.909726
463.150000,20.000000,9.271055
463.166667,20.000000,8.165145
463.183333,17.255466,4.658035
463.200000,16.083390,-0.478005
463.216667,16.473827,4.208144
463.233333,13.306966,5.521635
463.250000,11.920645,6.749130
463.266667,14.569988,7.932798
463.283333,16.754584,9.426670
463.300000,18.732134,9.949183
463.316667,18.384170,11.921110
463.333333,16.456262,12.728602
463.350000,11.445138,4.405200
463.366667,10.868320,0.967099
463.383333,17.699569,-2.138803
463.400000,19.175303,-4.583906
463.416667,17.343211,-8.415163
463.433333,10.947368,-6.254358
463.450000,8.439941,-2.483846
463.466667,12.761886,-8.438120
463.483333,15.856670,-11.439544
463.500000,12.938756,-15.903079
463.516667,6.156904,-20.000000
463.533333,3.923279,-19.639274
463.550000,2.045042,-20.000000
463.566667,-5.987294,-20.000000
463.583333,-2.232453,-19.091136
463.600000,5.462418,-17.334494
463.616667,6.177904,-15.685092
463.633333,2.434001,-14.773542
463.650000,5.544626,-9.785913
463.666667,6.420421,-2.478247
463.683333,7.608327,-0.923406
463.700000,12.856296,-3.691186
463.716667,17.282793,-7.217850
463.733333,14.490426,-13.841724
463.750000,14.046350,-7.155121
463.766667,8.890483,-7.570870
463.783333,7.114833,-7.674136
463.800000,2.211927,-6.756704
463.816667,8.270769,-8.084597
463.833333,8.364566,-6.387304
463.850000,5.945515,-4.635517
463.866667,3.827604,-2.501443
463.883333,3.162823,-7.874345
463.900000,-4.349676,-15.638718
463.916667,-5.555322,-10.752114
463.933333,-7.920041,-10.664527
463.950000,-9.743368,-12.937968
463.966667,0.041376,-14.836439
463.983333,-5.371682,-16.932586
464.000000,-4.535483,-17.533202
464.016667,-2.938229,-18.701058
464.033333,-4.996299,-19.660368
464.050000,-4.862271,-14.840138
464.066667,-1.099295,-7.725998
464.083333,-6.239454,-11.112825
464.100000,-9.290030,-10.014912
464.116667,-12.669574,-11.769673
464.133333,-8.664788,-6.312387
464.150000,-5.026226,-4.399067
464.166667,-7.174045,-3.874096
464.183333,-1.893833,-0.840463
464.200000,1.834140,3.046194
464.216667,0.338851,5.276536
464.233333,-1.214095,7.129552
464.250000,3.814194,12.631906
464.266667,5.811586,12.944358
464.283333,10.781408,8.191648
464.300000,15.486610,7.895317
464.316667,14.490002,5.302152
464.333333,8.348165,10.658252
464.350000,9.129384,8.115726
464.366667,9.616463,5.957487
464.383333,1.835632,4.649384
464.400000,-3.975784,5.135805
464.416667,2.765391,2.056855
464.433333,5.652553,-0.708468
464.450000,5.005606,-4.149461
464.466667,6.982340,1.651384
464.483333,7.053888,3.628400
464.500000,8.483185,2.271225
464.516667,12.864403,-0.026615
464.533333,5.288414,-3.709525
464.550000,7.222531,-4.886325
464.566667,6.871510,-5.351877
464.583333,6.907919,-0.443280
464.600000,12.319269,-4.276287
464.616667,14.815454,-3.061789
464.633333,8.441120,-0.778639
464.650000,14.990918,-3.653070
464.666667,12.576975,-9.711406
464.683333,10.852204,-8.099510
464.700000,17.662253,-11.026769
464.716667,19.751714,-8.721404
464.733333,20.000000,-7.148377
464.750000,20.000000,-3.047093
464.766667,20.000000,1.000339
464.783333,20.000000,-5.001566
464.800000,20.000000,-2.505952
464.816667,17.803715,-1.097042
464.833333,8.679860,0.033874
464.850000,10.550914,3.868498
464.866667,12.298832,-0.063295
464.883333,5.207427,3.707818
464.900000,6.306346,5.309732
464.916667,12.400799,-1.650149
464.933333,18.372995,-3.733806
464.950000,19.835420,-3.413069
464.966667,16.469213,-9.107432
464.983333,12.132620,-6.328611
465.000000,12.339500,-1.887659
465.016667,8.339070,1.288255
465.033333,7.769789,3.690651
465.050000,9.045503,1.435588
465.066667,9.149750,3.135654
465.083333,11.380709,8.842683
465.100000,7.705087,3.292874
465.116667,12.081204,-2.181821
465.133333,15.007422,-5.600365
465.150000,10.988113,-5.356623
465.166667,4.083795,-8.701047
465.183333,-3.017423,-5.154065
465.200000,-2.762054,-4.580962
465.216667,-2.730216,-4.193578
465.233333,-4.385304,0.051224
465.250000,-10.999414,-5.724435
465.266667,-4.466566,-4.083683
465.283333,-12.118576,-2.397661
465.300000,-17.264855,3.043684
465.316667,-11.858098,11.128330
465.333333,-11.868199,5.147549
465.350000,-12.843613,2.562071
465.366667,-10.017081,-5.020362
465.383333,-9.036763,-8.576094
465.400000,-10.184966,-2.186535
465.416667,-5.155700,0.951179
465.433333,-2.094334,-0.201747
465.450000,-2.078886,-6.471873
465.466667,-6.806452,-5.317815
465.483333,-10.605038,-2.027018
465.500000,-9.743330,-3.014552
465.516667,-11.196418,-0.910021
465.533333,-7.365496,-4.340009
465.550000,-8.726469,-4.658891
465.566667,-6.569903,-2.959874
465.583333,-6.321800,0.168905
465.600000,-6.232685,-5.434641
465.616667,-0.260618,-0.971345
465.633333,-5.742889,-0.160153
465.650000,0.033689,-1.361072
465.666667,3.116863,3.217246
465.683333,3.877948,11.467701
465.700000,6.089585,10.729181
465.716667,4.812419,9.467283
465.733333,2.073351,4.066609
465.750000,-1.730605,3.089961
465.766667,1.655687,4.087072
465.783333,2.166263,12.159792
465.800000,8.681065,7.293676
465.816667,10.630632,1.815214
465.833333,10.638661,-3.858654
465.850000,7.146918,-0.977233
465.866667,4.614394,-5.195049
465.883333,1.402802,-8.450608
465.900000,2.912223,-2.794583
465.916667,1.832961,1.602908
465.933333,-0.643387,1.038024
465.950000,6.556632,0.222832
465.966667,10.180799,-2.679685
465.983333,9.082148,-5.844479
466.000000,8.439818,-4.302181
466.016667,10.622433,-6.188611
466.033333,8.891251,-0.815035
466.050000,3.166271,-10.634259
466.066667,0.235813,-7.130268
466.083333,0.543790,-10.242013
466.100000,0.775043,-10.684511
466.116667,-5.564730,-10.977439
466.133333,-2.029499,-10.991267
466.150000,-7.878492,-2.988859
466.166667,-11.063518,-1.198525
466.183333,-6.616669,0.608241
466.200000,-6.884555,-6.718028
466.216667,-1.506605,-10.712548
466.233333,2.532514,-5.197731
466.250000,-2.605997,-9.623700
466.266667,-3.917890,-4.982824
466.283333,-5.916814,-4.109023
466.300000,-7.333439,-0.555393
466.316667,-9.139729,-3.382975
466.333333,-12.355579,-7.297911
466.350000,-6.863905,-7.999364
466.366667,-9.981471,-13.883616
466.383333,-10.065199,-15.778622
466.400000,-13.101087,-17.297250
466.416667,-11.303859,-20.000000
466.433333,-11.398182,-14.647791
466.450000,-12.472024,-17.439395
466.466667,-7.003787,-16.047892
466.483333,-7.001959,-12.358782
466.500000,-6.647480,-10.843344
466.516667,-12.266664,-13.116929
466.533333,-3.590226,-15.966303
466.550000,-2.956548,-7.401909
466.566667,0.086279,-5.500075
466.583333,-3.128843,-7.443308
466.600000,-4.052636,-5.350476
466.616667,1.442897,-4.345205
466.633333,-0.984835,-4.297207
466.650000,1.196281,-2.520086
466.666667,0.081678,-6.749187
466.683333,4.381621,-7.121623
466.700000,4.924917,-9.116123
466.716667,1.623406,-6.215022
466.733333,-3.604613,-10.247525
466.750000,2.790689,-5.918085
466.766667,4.178748,-9.616290
466.783333,4.643406,-8.949366
466.800000,2.409921,-8.412957
466.816667,-3.554691,-15.849090
466.833333,-2.011401,-13.617817
466.850000,-0.802755,-9.177659
466.866667,1.323748,-2.320785
466.883333,5.909127,-1.854847
466.900000,5.951083,-0.771082
466.916667,-0.779279,2.986031
466.933333,1.640019,-3.942730
466.950000,7.674238,-5.260977
466.966667,6.409885,-5.308437
466.983333,5.081405,4.801147
467.000000,3.528727,3.023263
467.016667,3.253749,-0.672603
467.033333,4.095752,-3.890000
467.050000,5.689341,-7.672822
467.066667,2.771658,-10.925263
467.083333,0.366269,-16.979194
467.100000,-9.451271,-16.569563
467.116667,-14.650124,-7.977274
467.133333,-14.621096,-4.345207
467.150000,-11.922569,-8.161405
467.166667,-12.412885,-4.382574
467.183333,-8.469543,-0.478820
467.200000,-10.248402,1.905588
467.216667,-11.643082,5.758561
467.233333,-6.558772,-0.313469
467.250000,-4.799063,-4.663663
467.266667,-1.007700,-8.710281
467.283333,0.383381,-4.884329
467.300000,0.614088,-0.949369
467.316667,1.725538,5.412070
467.333333,-2.853615,3.335043
467.350000,-10.246847,1.815160
467.366667,-13.970160,-3.913776
467.383333,-18.794894,-5.414745
467.400000,-15.899885,-2.961128
467.416667,-10.302151,1.111823
467.433333,-13.786603,-1.969738
467.450000,-11.636702,-0.938676
467.466667,-4.952666,-1.996568
467.483333,-1.386899,-2.368383
467.500000,0.182763,-0.578196
467.516667,0.075237,-4.424404
467.533333,1.174407,-1.409164
467.550000,1.484973,-12.319631
467.566667,0.630071,-8.373547
467.583333,-3.352142,-3.272088
467.600000,-5.467807,-4.223862
467.616667,-4.096357,-7.486656
467.633333,-0.039245,-1.680750
467.650000,-4.435721,-2.254736
467.666667,3.581069,2.368378
467.683333,-3.231059,6.799669
467.700000,-16.592041,8.578237
467.716667,-18.359980,9.560180
467.733333,-15.536528,9.139577
467.750000,-11.640150,6.241720
467.766667,-12.871698,9.339763
467.783333,-11.561695,6.127479
467.800000,-11.117834,4.455715
467.816667,-11.389468,5.782612
467.833333,-13.731560,11.287360
467.850000,-11.463039,2.814024
467.866667,-9.216497,-1.188695
467.883333,-8.404921,-1.679720
467.900000,-4.853304,1.153791
467.916667,-3.482498,8.676810
467.933333,-6.033448,13.271783
467.950000,0.143499,13.293958
467.966667,1.964228,15.767441
467.983333,0.504656,12.166165
468.000000,-1.361986,12.119252
